target_id	length	eff_length	est_counts	tpm
nHd.2.3.1.t06987-RA	1104	926.336	102	0.610202
nHd.2.3.1.t00377-RA	471	294.175	7	0.131867
nHd.2.3.1.t14153-RA	2277	2099.34	9156	24.1694
nHd.2.3.1.t03277-RA	690	512.39	47670	515.569
nHd.2.3.1.t07998-RA	306	135.391	15.4783	0.633541
nHd.2.3.1.t07428-RA	4149	3971.34	516	0.720038
nHd.2.3.1.t09990-RA	1068	890.336	6	0.0373456
nHd.2.3.1.t10387-RA	1209	1031.34	2870	15.4214
nHd.2.3.1.t14765-RA	288	119.191	600	27.8964
nHd.2.3.1.t15875-RA	408	232.194	0	0
nHd.2.3.1.t22608-RA	396	220.507	575.654	14.4671
nHd.2.3.1.t03088-RA	318	146.319	0	0
nHd.2.3.1.t03137-RA	216	60.3528	21	1.92825
nHd.2.3.1.t06073-RA	6876	6698.34	22330.2	18.4743
nHd.2.3.1.t22484-RA	465	288.221	439	8.44074
nHd.2.3.1.t01553-RA	1554	1376.34	4504	18.1349
nHd.2.3.1.t01089-RA	3384	3206.34	14768.6	25.5253
nHd.2.3.1.t22631-RA	178	35.5991	5	0.778347
nHd.2.3.1.t20859-RA	278	110.378	21.9333	1.10119
nHd.2.3.1.t08889-RA	1632	1454.34	4531	17.2652
nHd.2.3.1.t11615-RA	1029	851.336	909	5.91705
nHd.2.3.1.t14688-RA	747	569.39	1233.78	12.0079
nHd.2.3.1.t05724-RA	843	665.366	6955	57.9267
nHd.2.3.1.t10059-RA	1764	1586.34	440	1.53709
nHd.2.3.1.t00394-RA	474	297.169	13	0.242428
nHd.2.3.1.t10279-RA	357	182.95	6484	196.405
nHd.2.3.1.t17699-RA	756	578.39	407.486	3.90421
nHd.2.3.1.t03304-RA	438	261.547	75534	1600.43
nHd.2.3.1.t12771-RA	2547	2369.34	1638.31	3.83187
nHd.2.3.1.t10098-RA	1920	1742.34	10655	33.8894
nHd.2.3.1.t19718-RA	44	14.2549	272.432	105.91
nHd.2.3.1.t02918-RA	1038	860.336	542	3.49119
nHd.2.3.1.t11360-RA	1905	1727.34	795	2.55054
nHd.2.3.1.t15742-RA	1704	1526.34	15991	58.0587
nHd.2.3.1.t16783-RA	558	380.575	952	13.8624
nHd.2.3.1.t10355-RA	276	108.622	37	1.88767
nHd.2.3.1.t01133-RA	2289	2111.34	3198	8.39389
nHd.2.3.1.t10673-RA	771	593.378	3260.12	30.447
nHd.2.3.1.t13458-RA	1152	974.336	1113	6.33036
nHd.2.3.1.t18010-RA	521	343.764	2	0.0322412
nHd.2.3.1.t15946-RA	300	129.93	0	0
nHd.2.3.1.t21648-RA	443	266.488	179.15	3.72547
nHd.2.3.1.t14037-RA	1482	1304.34	7645	32.4811
nHd.2.3.1.t20043-RA	288	119.191	428	19.8995
nHd.2.3.1.t13703-RA	4362	4184.34	11304	14.9709
nHd.2.3.1.t21841-RA	266	100.043	0	0
nHd.2.3.1.t01556-RA	1041	863.336	4759	30.5477
nHd.2.3.1.t07150-RA	1662	1484.34	386	1.44111
nHd.2.3.1.t20544-RA	438	261.547	23	0.487327
nHd.2.3.1.t05515-RA	1317	1139.34	66	0.321022
nHd.2.3.1.t09053-RA	681	503.39	3652	40.2039
nHd.2.3.1.t15776-RA	1617	1439.34	185	0.712281
nHd.2.3.1.t19345-RA	279	111.238	595	29.642
nHd.2.3.1.t15888-RA	360	185.83	715	21.3222
nHd.2.3.1.t13186-RA	804	626.366	0	0
nHd.2.3.1.t10012-RA	2145	1967.34	2	0.0056337
nHd.2.3.1.t06796-RA	306	135.391	188.048	7.69697
nHd.2.3.1.t00092-RA	2097	1919.34	23760	68.6021
nHd.2.3.1.t02517-RA	1575	1397.34	2515	9.97423
nHd.2.3.1.t18074-RA	864	686.366	38979	314.715
nHd.2.3.1.t12253-RA	936	758.352	49.7626	0.363642
nHd.2.3.1.t08405-RA	1617	1439.34	801	3.08399
nHd.2.3.1.t00942-RA	1749	1571.34	6109.88	21.5479
nHd.2.3.1.t19921-RA	1056	878.336	458	2.88966
nHd.2.3.1.t22846-RA	208	54.622	6	0.608731
nHd.2.3.1.t08345-RA	714	536.39	953	9.84587
nHd.2.3.1.t05712-RA	1680	1502.34	1163	4.28997
nHd.2.3.1.t12536-RA	155	23.9916	1	0.230984
nHd.2.3.1.t13099-RA	432	255.692	651.263	14.115
nHd.2.3.1.t13704-RA	2160	1982.34	19	0.0531152
nHd.2.3.1.t00771-RA	1074	896.336	411	2.54105
nHd.2.3.1.t11320-RA	1956	1778.34	24	0.0747893
nHd.2.3.1.t03567-RA	2016	1838.34	6811	20.5319
nHd.2.3.1.t10672-RA	1047	869.336	15340.2	97.7881
nHd.2.3.1.t13233-RA	2481	2303.34	5609	13.4949
nHd.2.3.1.t16187-RA	806	628.366	3001	26.4664
nHd.2.3.1.t02639-RA	858	680.366	4638	37.7772
nHd.2.3.1.t11674-RA	3234	3056.34	27.798	0.0504028
nHd.2.3.1.t21307-RA	228	69.2359	16	1.28065
nHd.2.3.1.t20914-RA	388	212.782	207	5.39111
nHd.2.3.1.t18513-RA	1605	1427.34	75.4883	0.293086
nHd.2.3.1.t14243-RA	198	47.7418	0	0
nHd.2.3.1.t07825-RA	7302	7124.34	45418	35.3285
nHd.2.3.1.t08432-RA	1089	911.336	13740	83.5507
nHd.2.3.1.t01302-RA	855	677.366	10329	84.5039
nHd.2.3.1.t02167-RA	939	761.352	2112	15.3727
nHd.2.3.1.t04408-RA	834	656.366	8370	70.6678
nHd.2.3.1.t09770-RA	1197	1019.34	87	0.472981
nHd.2.3.1.t19630-RA	270	103.426	2	0.107163
nHd.2.3.1.t08685-RA	237	76.3058	15679	1138.68
nHd.2.3.1.t20276-RA	155	23.9916	2	0.461968
nHd.2.3.1.t09877-RA	1953	1775.34	170	0.530653
nHd.2.3.1.t11321-RA	981	803.336	983	6.78107
nHd.2.3.1.t01970-RA	810	632.366	1597.49	13.9995
nHd.2.3.1.t22380-RA	210	55.9812	0	0
nHd.2.3.1.t00541-RA	909	731.352	17236	130.603
nHd.2.3.1.t03368-RA	1611	1433.34	5541	21.4231
nHd.2.3.1.t08278-RA	1134	956.336	3	0.0173841
nHd.2.3.1.t04488-RA	4473	4295.34	30697	39.6042
nHd.2.3.1.t17270-RA	939	761.352	10782	78.4795
nHd.2.3.1.t00777-RA	1608	1430.34	7039	27.2719
nHd.2.3.1.t06313-RA	2925	2747.34	30248	61.0136
nHd.2.3.1.t12229-RA	3278	3100.34	10296	18.4036
nHd.2.3.1.t06034-RA	1149	971.336	5875	33.5182
nHd.2.3.1.t01662-RA	2391	2213.34	8232	20.611
nHd.2.3.1.t00559-RA	6948	6770.34	5050	4.13355
nHd.2.3.1.t14515-RA	501	323.898	1	0.0171094
nHd.2.3.1.t03084-RA	243	81.0664	43	2.93948
nHd.2.3.1.t17035-RA	1716	1538.34	1844	6.64281
nHd.2.3.1.t02688-RA	1023	845.336	1198.66	7.85791
nHd.2.3.1.t20372-RA	249	85.8861	1995	128.725
nHd.2.3.1.t06579-RA	426	249.824	487	10.8028
nHd.2.3.1.t04832-RA	8331	8153.34	19047.9	12.9466
nHd.2.3.1.t10153-RA	339	165.911	38222	1276.67
nHd.2.3.1.t13615-RA	1980	1802.34	5938	18.2577
nHd.2.3.1.t11829-RA	1944	1766.34	2251	7.06227
nHd.2.3.1.t22297-RA	245	82.6443	1715.52	115.034
nHd.2.3.1.t08028-RA	1968	1790.34	3528	10.9203
nHd.2.3.1.t00340-RA	2310	2132.34	2426	6.30489
nHd.2.3.1.t05222-RA	267	100.873	102	5.60362
nHd.2.3.1.t22810-RA	225	66.9313	12	0.99356
nHd.2.3.1.t00193-RA	822	644.366	2	0.0172004
nHd.2.3.1.t09196-RA	1677	1499.34	144	0.532238
nHd.2.3.1.t05675-RA	2874	2696.34	307	0.630967
nHd.2.3.1.t14444-RA	2079	1901.34	12855	37.4676
nHd.2.3.1.t21420-RA	676	498.39	448	4.98139
nHd.2.3.1.t20220-RA	342	168.778	200	6.56682
nHd.2.3.1.t05167-RA	3270	3092.34	3123	5.59664
nHd.2.3.1.t07308-RA	1179	1001.34	8044.64	44.5214
nHd.2.3.1.t10860-RA	825	647.366	1822.98	15.6054
nHd.2.3.1.t22165-RA	350	176.313	193.729	6.08909
nHd.2.3.1.t02822-RA	750	572.39	762	7.37743
nHd.2.3.1.t07881-RA	1134	956.336	1379.71	7.99504
nHd.2.3.1.t17123-RA	291	121.863	4	0.181899
nHd.2.3.1.t04910-RA	1188	1010.34	2736	15.0069
nHd.2.3.1.t10419-RA	1377	1199.34	50	0.231032
nHd.2.3.1.t15835-RA	216	60.3528	3267	299.981
nHd.2.3.1.t04664-RA	1608	1430.34	360	1.39478
nHd.2.3.1.t13369-RA	1095	917.336	2410	14.559
nHd.2.3.1.t22169-RA	147	20.7062	0	0
nHd.2.3.1.t12417-RA	570	392.544	5091	71.8715
nHd.2.3.1.t12395-RA	1032	854.336	858.584	5.56924
nHd.2.3.1.t14479-RA	633	455.419	12452	151.52
nHd.2.3.1.t05679-RA	714	536.39	2122	21.9233
nHd.2.3.1.t18487-RA	1095	917.336	1069	6.4579
nHd.2.3.1.t22602-RA	435	258.625	2257	48.3619
nHd.2.3.1.t11719-RA	1191	1013.34	3	0.0164063
nHd.2.3.1.t02223-RA	444	267.478	375	7.76937
nHd.2.3.1.t03069-RA	2100	1922.34	3931	11.3322
nHd.2.3.1.t15527-RA	2565	2387.34	3140	7.28884
nHd.2.3.1.t06448-RA	423	246.869	5	0.11224
nHd.2.3.1.t06899-RA	3402	3224.34	7082.34	12.1725
nHd.2.3.1.t17467-RA	1437	1259.34	18055.7	79.4537
nHd.2.3.1.t17430-RA	810	632.366	388	3.40021
nHd.2.3.1.t15303-RA	4047	3869.34	316	0.452577
nHd.2.3.1.t08733-RA	432	255.692	357.625	7.75091
nHd.2.3.1.t06777-RA	1206	1028.34	10738	57.8669
nHd.2.3.1.t06246-RA	288	119.191	1	0.0464941
nHd.2.3.1.t07140-RA	1179	1001.34	6791	37.5834
nHd.2.3.1.t08363-RA	2358	2180.34	8133	20.6714
nHd.2.3.1.t13605-RA	1824	1646.34	1598	5.37899
nHd.2.3.1.t05308-RA	1083	905.336	6585.02	40.3078
nHd.2.3.1.t10773-RA	1632	1454.34	19191	73.1265
nHd.2.3.1.t22952-RA	237	76.3058	1663	120.775
nHd.2.3.1.t05304-RA	1218	1040.34	2119	11.2876
nHd.2.3.1.t02704-RA	981	803.336	1682	11.603
nHd.2.3.1.t01913-RA	225	66.9313	0	0
nHd.2.3.1.t04749-RA	1371	1193.34	38116.1	177.006
nHd.2.3.1.t18834-RA	3807	3629.34	8648	13.2048
nHd.2.3.1.t08519-RA	2121	1943.34	14691.9	41.8959
nHd.2.3.1.t22287-RA	266	100.043	1	0.0553929
nHd.2.3.1.t14693-RA	840	662.366	14279	119.465
nHd.2.3.1.t18816-RA	432	255.692	5	0.108367
nHd.2.3.1.t07728-RA	4542	4364.34	3450.31	4.38109
nHd.2.3.1.t05722-RA	1209	1031.34	19158	102.942
nHd.2.3.1.t10633-RA	2982	2804.34	4228	8.35501
nHd.2.3.1.t22940-RA	256	91.6484	6	0.362801
nHd.2.3.1.t22441-RA	51	17.5692	920	290.186
nHd.2.3.1.t01678-RA	1728	1550.34	2299	8.21779
nHd.2.3.1.t17166-RA	234	73.9186	50	3.74851
nHd.2.3.1.t08452-RA	809	631.366	14	0.122882
nHd.2.3.1.t08232-RA	837	659.366	2163	18.1791
nHd.2.3.1.t15157-RA	741	563.39	2265	22.2793
nHd.2.3.1.t22944-RA	113	15.0836	5.11912	1.88075
nHd.2.3.1.t02558-RA	1773	1595.34	18	0.0625263
nHd.2.3.1.t04993-RA	543	365.679	129	1.95493
nHd.2.3.1.t11419-RA	1023	845.336	1616.63	10.598
nHd.2.3.1.t04954-RA	861	683.366	1792	14.532
nHd.2.3.1.t04754-RA	3003	2825.34	5554	10.8938
nHd.2.3.1.t15072-RA	1008	830.336	8970	59.8661
nHd.2.3.1.t22091-RA	442	265.51	341.263	7.1228
nHd.2.3.1.t01878-RA	2928	2750.34	10898	21.9585
nHd.2.3.1.t02232-RA	219	62.5075	135	11.9686
nHd.2.3.1.t10582-RA	1131	953.336	0	0
nHd.2.3.1.t09649-RA	873	695.366	645	5.1403
nHd.2.3.1.t09366-RA	4014	3836.34	501.355	0.72422
nHd.2.3.1.t03333-RA	993	815.336	2511	17.0668
nHd.2.3.1.t07144-RA	1998	1820.34	3	0.00913297
nHd.2.3.1.t17485-RA	1230	1052.34	88	0.463415
nHd.2.3.1.t17442-RA	3354	3176.34	11534	20.1231
nHd.2.3.1.t03273-RA	1137	959.336	1311	7.57311
nHd.2.3.1.t04096-RA	468	291.198	27.4641	0.52266
nHd.2.3.1.t12503-RA	1872	1694.34	903.525	2.95517
nHd.2.3.1.t06914-RA	270	103.426	1424.98	76.3521
nHd.2.3.1.t08620-RA	393	217.608	10368	264.035
nHd.2.3.1.t22448-RA	207	53.9168	171	17.5758
nHd.2.3.1.t01255-RA	1395	1217.34	5772	26.2759
nHd.2.3.1.t03895-RA	161	26.6369	76	15.8115
nHd.2.3.1.t09799-RA	2478	2300.34	161.758	0.389688
nHd.2.3.1.t18941-RA	846	668.366	4.75404	0.0394177
nHd.2.3.1.t07868-RA	489	311.98	2442	43.3772
nHd.2.3.1.t16894-RA	201	49.7634	3836	427.179
nHd.2.3.1.t16800-RA	537	359.687	1274	19.6285
nHd.2.3.1.t00443-RA	1518	1340.34	2729.82	11.2866
nHd.2.3.1.t00342-RA	207	53.9168	278.576	28.6326
nHd.2.3.1.t07277-RA	228	69.2359	310.611	24.8615
nHd.2.3.1.t05412-RA	861	683.366	23	0.186516
nHd.2.3.1.t22174-RA	359	184.872	655.674	19.6544
nHd.2.3.1.t13020-RA	336	163.109	62	2.10648
nHd.2.3.1.t12852-RA	432	255.692	31951	692.484
nHd.2.3.1.t19332-RA	1189	1011.34	2000.69	10.9629
nHd.2.3.1.t06972-RA	927	749.352	363	2.6845
nHd.2.3.1.t10706-RA	3678	3500.34	20143	31.8901
nHd.2.3.1.t02868-RA	1230	1052.34	2341	12.3279
nHd.2.3.1.t11461-RA	267	100.873	234.355	12.8749
nHd.2.3.1.t21747-RA	247	84.2904	0	0
nHd.2.3.1.t17597-RA	5739	5561.34	31784	31.6717
nHd.2.3.1.t00153-RA	1533	1355.34	6216	25.4159
nHd.2.3.1.t17282-RA	2508	2330.34	30	0.0713419
nHd.2.3.1.t10518-RA	447	270.451	8	0.163924
nHd.2.3.1.t07562-RA	1779	1601.34	19176	66.3617
nHd.2.3.1.t02002-RA	1503	1325.34	839	3.50815
nHd.2.3.1.t00804-RA	1095	917.336	2054	12.4084
nHd.2.3.1.t04042-RA	504	326.878	1428	24.2094
nHd.2.3.1.t08555-RA	2067	1889.34	190	0.557297
nHd.2.3.1.t19745-RA	119	14.9944	73.7802	27.268
nHd.2.3.1.t11840-RA	1107	929.336	5500	32.7968
nHd.2.3.1.t03766-RA	1494	1316.34	9502	40.0028
nHd.2.3.1.t18332-RA	2865	2687.34	0	0
nHd.2.3.1.t09806-RA	399	223.431	473	11.7317
nHd.2.3.1.t15392-RA	3111	2933.34	3796	7.17144
nHd.2.3.1.t22504-RA	216	60.3528	181.989	16.7105
nHd.2.3.1.t01186-RA	954	776.352	24	0.171315
nHd.2.3.1.t20839-RA	157	24.828	439	97.9863
nHd.2.3.1.t14313-RA	993	815.336	674	4.58105
nHd.2.3.1.t11098-RA	1293	1115.34	4011.74	19.9328
nHd.2.3.1.t13478-RA	342	168.778	1050	34.4758
nHd.2.3.1.t07902-RA	1596	1418.34	1265.86	4.94594
nHd.2.3.1.t20962-RA	223	65.4457	23.5647	1.99537
nHd.2.3.1.t19806-RA	363	188.683	327.14	9.60823
nHd.2.3.1.t06908-RA	1941	1763.34	364	1.14395
nHd.2.3.1.t00924-RA	333	160.33	1411.46	48.786
nHd.2.3.1.t02382-RA	1572	1394.34	3617.93	14.3792
nHd.2.3.1.t01743-RA	831	653.366	1368	11.603
nHd.2.3.1.t13413-RA	549	371.635	1090	16.2537
nHd.2.3.1.t20425-RA	273	106.01	12	0.6273
nHd.2.3.1.t15128-RA	552	374.613	5005	74.0395
nHd.2.3.1.t05334-RA	960	782.336	25225.1	178.682
nHd.2.3.1.t03046-RA	453	276.38	6446	129.249
nHd.2.3.1.t05336-RA	5427	5249.34	22839	24.111
nHd.2.3.1.t13811-RA	1890	1712.34	5757	18.6316
nHd.2.3.1.t13996-RA	1560	1382.34	6265	25.1159
nHd.2.3.1.t16253-RA	690	512.39	9	0.0973383
nHd.2.3.1.t21882-RA	367	192.528	11787	339.274
nHd.2.3.1.t19290-RA	990	812.336	1451	9.8986
nHd.2.3.1.t06980-RA	357	182.95	3140	95.1131
nHd.2.3.1.t10777-RA	2667	2489.34	9030	20.1023
nHd.2.3.1.t19436-RA	429	252.743	16	0.350819
nHd.2.3.1.t20539-RA	561	383.56	14	0.202273
nHd.2.3.1.t03850-RA	570	392.544	6676	94.2475
nHd.2.3.1.t03796-RA	4626	4448.34	272	0.338855
nHd.2.3.1.t11536-RA	2703	2525.34	4368	9.5853
nHd.2.3.1.t17350-RA	243	81.0664	18	1.23048
nHd.2.3.1.t04028-RA	1647	1469.34	41382	156.075
nHd.2.3.1.t09882-RA	4572	4394.34	5431.96	6.85024
nHd.2.3.1.t15878-RA	4383	4205.34	0	0
nHd.2.3.1.t14186-RA	2432	2254.34	1384	3.4022
nHd.2.3.1.t15783-RA	3027	2849.34	6031	11.7297
nHd.2.3.1.t22092-RA	253	89.1961	327.426	20.3427
nHd.2.3.1.t19802-RA	129	15.9206	76.6143	26.6681
nHd.2.3.1.t10229-RA	933	755.352	19	0.139395
nHd.2.3.1.t18022-RA	335	162.202	5	0.170827
nHd.2.3.1.t07454-RA	345	171.606	276.028	8.91382
nHd.2.3.1.t12916-RA	1101	923.336	24.0695	0.14446
nHd.2.3.1.t18327-RA	2094	1916.34	3613	10.4481
nHd.2.3.1.t11998-RA	2562	2384.34	3102.86	7.21169
nHd.2.3.1.t20613-RA	512	334.825	11	0.182061
nHd.2.3.1.t13132-RA	1345	1167.34	1669	7.92324
nHd.2.3.1.t02716-RA	1131	953.336	16741	97.3145
nHd.2.3.1.t02030-RA	6798	6620.34	141	0.118027
nHd.2.3.1.t01336-RA	657	479.4	1427	16.4956
nHd.2.3.1.t21925-RA	268	101.744	3115.67	169.7
nHd.2.3.1.t03425-RA	1245	1067.34	175.782	0.912671
nHd.2.3.1.t14762-RA	3519	3341.34	11851.8	19.6565
nHd.2.3.1.t08637-RA	1185	1007.34	312	1.71642
nHd.2.3.1.t00850-RA	3129	2951.34	12292	23.0805
nHd.2.3.1.t00798-RA	984	806.336	44747	307.532
nHd.2.3.1.t20377-RA	684	506.39	22.4909	0.246129
nHd.2.3.1.t08881-RA	1179	1001.34	1871.85	10.3594
nHd.2.3.1.t22239-RA	325	152.841	199.42	7.23051
nHd.2.3.1.t03866-RA	2832	2654.34	9400	19.6252
nHd.2.3.1.t21262-RA	463	286.25	588	11.3835
nHd.2.3.1.t10698-RA	744	566.39	96200.1	941.244
nHd.2.3.1.t11438-RA	1242	1064.34	0	0
nHd.2.3.1.t18470-RA	789	611.378	1823	16.5241
nHd.2.3.1.t10266-RA	864	686.366	673	5.43377
nHd.2.3.1.t05137-RA	776	598.378	1	0.00926118
nHd.2.3.1.t20208-RA	376	201.186	14	0.38563
nHd.2.3.1.t15711-RA	1656	1478.34	133.939	0.502083
nHd.2.3.1.t00411-RA	1524	1346.34	3532	14.5382
nHd.2.3.1.t20622-RA	871	693.366	878.484	7.02123
nHd.2.3.1.t10999-RA	2967	2789.34	13286.1	26.396
nHd.2.3.1.t16100-RA	417	240.966	62.9332	1.44732
nHd.2.3.1.t03038-RA	285	116.518	150.231	7.14511
nHd.2.3.1.t17861-RA	1233	1055.34	9216	48.3943
nHd.2.3.1.t09151-RA	315	143.543	18.2307	0.703822
nHd.2.3.1.t07362-RA	954	776.352	3041.53	21.7108
nHd.2.3.1.t08715-RA	1161	983.336	713.022	4.0183
nHd.2.3.1.t21869-RA	211	56.7001	39.8713	3.89689
nHd.2.3.1.t06896-RA	240	78.6767	1709	120.375
nHd.2.3.1.t17133-RA	819	641.366	13982	120.811
nHd.2.3.1.t16954-RA	4038	3860.34	0	0
nHd.2.3.1.t15220-RA	624	446.437	78	0.968226
nHd.2.3.1.t10340-RA	4043	3865.34	26613	38.1548
nHd.2.3.1.t21469-RA	207	53.9168	1	0.102782
nHd.2.3.1.t11023-RA	1104	926.336	149	0.891374
nHd.2.3.1.t19288-RA	1143	965.336	18.505	0.106232
nHd.2.3.1.t09279-RA	1209	1031.34	18578	99.8254
nHd.2.3.1.t20734-RA	1033	855.336	1	0.00647896
nHd.2.3.1.t03818-RA	1731	1553.34	336.943	1.20208
nHd.2.3.1.t08067-RA	4332	4154.34	3027	4.03788
nHd.2.3.1.t00174-RA	1593	1415.34	3983.66	15.5978
nHd.2.3.1.t07081-RA	1428	1250.34	13628	60.4015
nHd.2.3.1.t11579-RA	1725	1547.34	13202	47.2821
nHd.2.3.1.t18820-RA	648	470.41	879.307	10.3587
nHd.2.3.1.t18478-RA	1086	908.336	98	0.59789
nHd.2.3.1.t16751-RA	780	602.378	5023	46.21
nHd.2.3.1.t14096-RA	1425	1247.34	1827	8.11703
nHd.2.3.1.t22283-RA	429	252.743	5921	129.825
nHd.2.3.1.t15034-RA	1611	1433.34	69.0979	0.267152
nHd.2.3.1.t04391-RA	663	485.4	12744	145.495
nHd.2.3.1.t16365-RA	1626	1448.34	3136.51	12.001
nHd.2.3.1.t20565-RA	237	76.3058	78	5.66473
nHd.2.3.1.t13265-RA	1833	1655.34	20723	69.3759
nHd.2.3.1.t13005-RA	194	45.2013	313.703	38.46
nHd.2.3.1.t16418-RA	903	725.352	1098.04	8.38899
nHd.2.3.1.t05203-RA	801	623.378	2206.87	19.6186
nHd.2.3.1.t08143-RA	405	229.245	427	10.3222
nHd.2.3.1.t08770-RA	1038	860.336	19	0.122385
nHd.2.3.1.t17031-RA	395	219.551	1	0.025241
nHd.2.3.1.t01722-RA	2673	2495.34	24659	54.7632
nHd.2.3.1.t05719-RA	1956	1778.34	8999	28.0429
nHd.2.3.1.t17691-RA	163	27.6812	10.5723	2.11655
nHd.2.3.1.t11706-RA	2748	2570.34	1970	4.24735
nHd.2.3.1.t02172-RA	351	177.237	25	0.781676
nHd.2.3.1.t12845-RA	858	680.366	0	0
nHd.2.3.1.t03505-RA	468	291.198	584	11.1139
nHd.2.3.1.t10404-RA	1713	1535.34	4296.83	15.5091
nHd.2.3.1.t15384-RA	1113	935.336	99043	586.811
nHd.2.3.1.t21017-RA	1296	1118.34	4935.88	24.4588
nHd.2.3.1.t02601-RA	1512	1334.34	9319	38.7031
nHd.2.3.1.t12954-RA	660	482.4	14	0.160828
nHd.2.3.1.t14289-RA	654	476.41	1130	13.1444
nHd.2.3.1.t02495-RA	216	60.3528	1	0.0918215
nHd.2.3.1.t08979-RA	1995	1817.34	20460.3	62.3906
nHd.2.3.1.t00006-RA	483	306.073	26	0.470751
nHd.2.3.1.t16967-RA	258	93.3297	118	7.00655
nHd.2.3.1.t21948-RA	237	76.3058	3.2493	0.23598
nHd.2.3.1.t09739-RA	882	704.366	3720	29.2676
nHd.2.3.1.t17959-RA	5996	5818.34	106	0.10096
nHd.2.3.1.t17002-RA	1506	1328.34	24.2934	0.10135
nHd.2.3.1.t08986-RA	1509	1331.34	4343	18.0777
nHd.2.3.1.t20128-RA	420	243.908	5	0.113602
nHd.2.3.1.t19456-RA	204	51.8192	100.831	10.7832
nHd.2.3.1.t04415-RA	2133	1955.34	5254	14.8906
nHd.2.3.1.t01572-RA	228	69.2359	207.29	16.5916
nHd.2.3.1.t06734-RA	1032	854.336	53	0.343787
nHd.2.3.1.t20703-RA	583	405.52	450	6.14953
nHd.2.3.1.t21542-RA	471	294.175	59	1.11145
nHd.2.3.1.t00343-RA	1602	1424.34	1860.42	7.23839
nHd.2.3.1.t22824-RA	441	264.52	997.781	20.9035
nHd.2.3.1.t21496-RA	261	95.8426	16.9236	0.978533
nHd.2.3.1.t14568-RA	261	95.8426	1789	103.441
nHd.2.3.1.t10851-RA	1965	1787.34	74	0.229439
nHd.2.3.1.t03168-RA	1419	1241.34	3284	14.6607
nHd.2.3.1.t06475-RA	732	554.39	799	7.98681
nHd.2.3.1.t16771-RA	1388	1210.34	35	0.160252
nHd.2.3.1.t03316-RA	1797	1619.34	9893	33.8558
nHd.2.3.1.t13102-RA	270	103.426	4	0.214325
nHd.2.3.1.t07539-RA	1029	851.336	38.853	0.25291
nHd.2.3.1.t15581-RA	1029	851.336	44402	289.03
nHd.2.3.1.t11843-RA	1299	1121.34	2321	11.4705
nHd.2.3.1.t22869-RA	261	95.8426	112	6.47592
nHd.2.3.1.t03527-RA	447	270.451	740.896	15.1814
nHd.2.3.1.t08941-RA	1500	1322.34	12061.4	50.5473
nHd.2.3.1.t15206-RA	201	49.7634	625	69.6004
nHd.2.3.1.t11239-RA	1281	1103.34	1288	6.46919
nHd.2.3.1.t22090-RA	390	214.713	576	14.8664
nHd.2.3.1.t08751-RA	966	788.336	6047	42.508
nHd.2.3.1.t09426-RA	4056	3878.34	334	0.477247
nHd.2.3.1.t06478-RA	819	641.366	886	7.65544
nHd.2.3.1.t10829-RA	234	73.9186	4790	359.107
nHd.2.3.1.t18416-RA	345	171.606	403	13.0142
nHd.2.3.1.t08402-RA	231	71.5571	7	0.54211
nHd.2.3.1.t13805-RA	186	40.2979	874.528	120.263
nHd.2.3.1.t19817-RA	522	344.757	1234.3	19.8403
nHd.2.3.1.t10748-RA	4788	4610.34	24827	29.8424
nHd.2.3.1.t01670-RA	216	60.3528	558.634	51.2946
nHd.2.3.1.t08031-RA	1992	1814.34	17118	52.285
nHd.2.3.1.t21685-RA	149	21.4283	120	31.0338
nHd.2.3.1.t04630-RA	405	229.245	984.584	23.801
nHd.2.3.1.t06952-RA	1029	851.336	3305	21.5136
nHd.2.3.1.t21028-RA	332	159.392	3113.01	108.232
nHd.2.3.1.t04735-RA	231	71.5571	912.741	70.6866
nHd.2.3.1.t22157-RA	469	292.198	5	0.0948276
nHd.2.3.1.t08344-RA	2352	2174.34	9211	23.4759
nHd.2.3.1.t11292-RA	1029	851.336	3664.8	23.8557
nHd.2.3.1.t16653-RA	1326	1148.34	6330	30.5476
nHd.2.3.1.t11752-RA	3717	3539.34	5065.43	7.93117
nHd.2.3.1.t00803-RA	672	494.39	5066	56.7855
nHd.2.3.1.t03619-RA	435	258.625	5125	109.816
nHd.2.3.1.t19993-RA	1539	1361.34	7	0.0284954
nHd.2.3.1.t11016-RA	2085	1907.34	61	0.177233
nHd.2.3.1.t14776-RA	1185	1007.34	4416	24.2939
nHd.2.3.1.t22652-RA	240	78.6767	0	0
nHd.2.3.1.t12039-RA	486	309.011	2992	53.6574
nHd.2.3.1.t11867-RA	177	35.052	2558	404.417
nHd.2.3.1.t13683-RA	3126	2948.34	16979	31.9137
nHd.2.3.1.t18044-RA	2158	1980.34	135.256	0.378495
nHd.2.3.1.t18893-RA	312	140.835	184.686	7.26716
nHd.2.3.1.t04226-RA	1026	848.336	30	0.195973
nHd.2.3.1.t04522-RA	939	761.352	17218	125.326
nHd.2.3.1.t06346-RA	345	171.606	8364	270.1
nHd.2.3.1.t14949-RA	1245	1067.34	101	0.5244
nHd.2.3.1.t22660-RA	152	22.7085	42.6452	10.4069
nHd.2.3.1.t07339-RA	759	581.39	64.3744	0.613604
nHd.2.3.1.t12708-RA	510	332.839	10	0.166498
nHd.2.3.1.t07584-RA	4479	4301.34	8023.6	10.3373
